Tempo(s)	Deformação(mm)	Força(N)
167.13 	0.0033052 	4827.2 
167.52 	0.0037316 	5160.2 
167.80 	0.0041581 	5493.1 
168.08 	0.0045846 	5992.4 
168.37 	0.0050111 	6325.4 
168.63 	0.0053309 	6991.2 
168.88 	0.0057574 	6991.2 
169.13 	0.0060772 	7657.0 
169.40 	0.0065037 	7989.9 
169.73 	0.0069302 	8322.8 
170.02 	0.0073566 	8822.2 
170.32 	0.0077831 	9155.1 
170.65 	0.0082096 	9488.0 
170.95 	0.0086361 	9987.4 
171.23 	0.0090625 	10320 
171.58 	0.0094890 	10487 
171.85 	0.0098089 	11153 
172.23 	0.010235 	11319 
172.58 	0.010662 	11652 
172.87 	0.010982 	12318 
173.18 	0.011408 	12484 
173.55 	0.011835 	12984 
173.97 	0.012261 	13483 
174.37 	0.012688 	13816 
174.87 	0.013007 	14315 
175.27 	0.013434 	14482 
175.73 	0.013860 	14981 
176.23 	0.014180 	15480 
176.62 	0.014607 	15647 
176.92 	0.015033 	16313 
177.23 	0.015460 	16646 
177.52 	0.015886 	17145 
177.90 	0.016313 	17478 
178.27 	0.016739 	17977 
178.67 	0.017166 	18310 
179.07 	0.017592 	18976 
179.40 	0.018018 	19143 
179.85 	0.018445 	19808 
180.28 	0.018871 	20141 
180.73 	0.019298 	20641 
181.23 	0.019511 	20807 
181.73 	0.019618 	20807 
182.23 	0.019724 	20974 
182.73 	0.019831 	20974 
183.23 	0.019831 	21140 
183.73 	0.019938 	21140 
184.23 	0.019938 	21140 
184.73 	0.019938 	21140 
185.23 	0.019831 	21140 
185.73 	0.019938 	21140 
186.23 	0.019938 	21140 
186.73 	0.020044 	21140 
187.23 	0.019938 	21140 
187.73 	0.019938 	21140 
188.23 	0.020044 	21140 
188.73 	0.020044 	21140 
189.23 	0.020044 	20974 
189.73 	0.020044 	21140 
190.23 	0.020151 	21140 
190.73 	0.020151 	21140 
191.23 	0.020044 	21140 
191.73 	0.020044 	21140 
192.23 	0.020044 	21140 
192.73 	0.020151 	21140 
193.23 	0.020151 	21140 
193.73 	0.020151 	21140 
194.23 	0.020151 	21140 
194.73 	0.020151 	21140 
195.23 	0.020044 	21140 
195.73 	0.020044 	21140 
196.23 	0.020044 	21140 
196.73 	0.019831 	21140 
197.23 	0.019618 	21140 
197.73 	0.019618 	21140 
198.23 	0.019511 	21140 
198.73 	0.019511 	21140 
199.23 	0.019511 	21140 
199.73 	0.019511 	21140 
200.23 	0.019511 	21140 
200.73 	0.019511 	21140 
201.23 	0.019511 	21140 
201.73 	0.019618 	21140 
202.23 	0.019511 	20974 
202.73 	0.019511 	21140 
203.23 	0.019511 	21140 
203.73 	0.019511 	21140 
204.23 	0.019511 	21140 
204.73 	0.019511 	21140 
205.23 	0.019511 	20974 
205.73 	0.019404 	21140 
206.23 	0.019404 	21140 
206.73 	0.019511 	21140 
