Tempo(s)	Deformação(mm)	Força(N)
182.97 	0.0031985 	16479 
183.47 	0.0031985 	16979 
183.92 	0.0034118 	17644 
184.40 	0.0035184 	18310 
184.90 	0.0036250 	18810 
185.33 	0.0037316 	19475 
185.83 	0.0038383 	19975 
186.33 	0.0040515 	20474 
186.83 	0.0041581 	20974 
187.28 	0.0042647 	21639 
187.78 	0.0043713 	21972 
188.25 	0.0044780 	22638 
188.75 	0.0045846 	22971 
189.25 	0.0045846 	23137 
189.75 	0.0045846 	23304 
190.25 	0.0046912 	23304 
190.75 	0.0046912 	23137 
191.25 	0.0045846 	23304 
191.75 	0.0045846 	23304 
192.25 	0.0046912 	23304 
192.75 	0.0045846 	23304 
193.25 	0.0045846 	23137 
193.75 	0.0044780 	23304 
194.25 	0.0045846 	23304 
194.75 	0.0045846 	23137 
195.25 	0.0045846 	23304 
195.75 	0.0045846 	23304 
196.25 	0.0045846 	23304 
196.75 	0.0045846 	23470 
197.25 	0.0045846 	23304 
197.75 	0.0045846 	23304 
198.25 	0.0045846 	23137 
198.75 	0.0045846 	23304 
199.25 	0.0045846 	23304 
199.75 	0.0045846 	23304 
200.25 	0.0044780 	23137 
200.75 	0.0045846 	23137 
201.25 	0.0045846 	23304 
201.75 	0.0045846 	23304 
202.25 	0.0045846 	23304 
202.75 	0.0045846 	23304 
203.25 	0.0045846 	23470 
203.75 	0.0044780 	23304 
204.25 	0.0045846 	23137 
204.75 	0.0045846 	23304 
205.25 	0.0044780 	23304 
205.75 	0.0044780 	23304 
206.25 	0.0045846 	23304 
206.75 	0.0045846 	23304 
207.25 	0.0044780 	23470 
207.75 	0.0045846 	23304 
208.25 	0.0045846 	23304 
208.75 	0.0044780 	23137 
209.25 	0.0044780 	23304 
209.75 	0.0044780 	23304 
210.25 	0.0044780 	23470 
210.75 	0.0044780 	23304 
211.25 	0.0045846 	23137 
211.75 	0.0044780 	23304 
212.25 	0.0045846 	23470 
212.75 	0.0045846 	23304 
213.25 	0.0045846 	23304 
213.75 	0.0045846 	23304 
214.25 	0.0045846 	23304 
214.75 	0.0044780 	23304 
215.25 	0.0044780 	23304 
215.75 	0.0044780 	23304 
216.25 	0.0044780 	23304 
216.75 	0.0044780 	23470 
217.25 	0.0044780 	23304 
217.75 	0.0044780 	23304 
218.25 	0.0044780 	23304 
218.75 	0.0044780 	23304 
219.25 	0.0044780 	23470 
219.75 	0.0045846 	23470 
220.25 	0.0045846 	23304 
220.75 	0.0044780 	23304 
221.25 	0.0044780 	23304 
221.75 	0.0044780 	23470 
222.25 	0.0044780 	23470 
222.75 	0.0045846 	23137 
223.25 	0.0044780 	23304 
223.75 	0.0045846 	23304 
224.25 	0.0044780 	23470 
224.75 	0.0044780 	23470 
225.25 	0.0044780 	23137 
225.75 	0.0044780 	23304 
226.25 	0.0044780 	23304 
226.75 	0.0044780 	23470 
227.25 	0.0044780 	23304 
227.75 	0.0044780 	23137 
228.25 	0.0044780 	23137 
228.75 	0.0043713 	23304 
229.25 	0.0044780 	23470 
229.75 	0.0044780 	23470 
230.25 	0.0044780 	23304 
230.75 	0.0044780 	23304 
231.25 	0.0044780 	23304 
231.75 	0.0044780 	23304 
232.25 	0.0044780 	23304 
232.75 	0.0044780 	23304 
233.25 	0.0044780 	23304 
233.75 	0.0044780 	23304 
234.25 	0.0044780 	23304 
234.75 	0.0044780 	23304 
235.25 	0.0044780 	23137 
235.75 	0.0044780 	23304 
236.25 	0.0044780 	23304 
236.75 	0.0044780 	23304 
237.25 	0.0044780 	23304 
237.75 	0.0044780 	23470 
238.25 	0.0044780 	23304 
238.75 	0.0044780 	23304 
239.25 	0.0044780 	23304 
239.75 	0.0044780 	23304 
240.25 	0.0044780 	23304 
240.75 	0.0044780 	23304 
241.25 	0.0044780 	23304 
241.75 	0.0044780 	23304 
242.25 	0.0044780 	23304 
242.75 	0.0044780 	23304 
243.25 	0.0044780 	23304 
243.75 	0.0043713 	23304 
244.25 	0.0044780 	23304 
244.75 	0.0044780 	23304 
245.25 	0.0044780 	23137 
245.75 	0.0044780 	23470 
246.25 	0.0044780 	23470 
246.75 	0.0044780 	23304 
247.25 	0.0044780 	23304 
247.75 	0.0043713 	23304 
248.25 	0.0043713 	23304 
248.75 	0.0043713 	23304 
249.25 	0.0044780 	22805 
249.73 	0.0043713 	22139 
250.23 	0.0043713 	21639 
250.73 	0.0043713 	21306 
251.20 	0.0042647 	20641 
251.70 	0.0042647 	20308 
252.20 	0.0041581 	19808 
252.70 	0.0040515 	19475 
253.20 	0.0039449 	18976 
